#               x              rho              vx               vy               vx               pre               Bx              By                Bz
  -0.15411640E+00   0.93340750E+00   0.11583150E+00  -0.38408550E-01   0.00000000E+00   0.89149460E+00   0.91683680E+00   0.91683680E+00   0.00000000E+00
  -0.15401540E+00   0.93300530E+00   0.11654560E+00  -0.38654080E-01   0.00000000E+00   0.89085440E+00   0.91633060E+00   0.91633060E+00   0.00000000E+00
  -0.15391450E+00   0.93260320E+00   0.11725960E+00  -0.38899670E-01   0.00000000E+00   0.89021480E+00   0.91582460E+00   0.91582460E+00   0.00000000E+00
  -0.15381360E+00   0.93220140E+00   0.11797340E+00  -0.39145340E-01   0.00000000E+00   0.88957560E+00   0.91531870E+00   0.91531870E+00   0.00000000E+00
  -0.15371270E+00   0.93179970E+00   0.11868710E+00  -0.39391070E-01   0.00000000E+00   0.88893680E+00   0.91481310E+00   0.91481310E+00   0.00000000E+00
  -0.15361190E+00   0.93139820E+00   0.11940060E+00  -0.39636870E-01   0.00000000E+00   0.88829850E+00   0.91430760E+00   0.91430760E+00   0.00000000E+00
  -0.15351100E+00   0.93099690E+00   0.12011400E+00  -0.39882740E-01   0.00000000E+00   0.88766070E+00   0.91380220E+00   0.91380220E+00   0.00000000E+00
  -0.15341020E+00   0.93059570E+00   0.12082740E+00  -0.40128670E-01   0.00000000E+00   0.88702330E+00   0.91329710E+00   0.91329710E+00   0.00000000E+00
  -0.15330940E+00   0.93019480E+00   0.12154050E+00  -0.40374680E-01   0.00000000E+00   0.88638640E+00   0.91279210E+00   0.91279210E+00   0.00000000E+00
  -0.15320860E+00   0.92979390E+00   0.12225360E+00  -0.40620760E-01   0.00000000E+00   0.88574990E+00   0.91228720E+00   0.91228720E+00   0.00000000E+00
  -0.15310780E+00   0.92939330E+00   0.12296650E+00  -0.40866900E-01   0.00000000E+00   0.88511390E+00   0.91178260E+00   0.91178260E+00   0.00000000E+00
  -0.15300700E+00   0.92899280E+00   0.12367930E+00  -0.41113110E-01   0.00000000E+00   0.88447830E+00   0.91127810E+00   0.91127810E+00   0.00000000E+00
  -0.15290630E+00   0.92859260E+00   0.12439200E+00  -0.41359390E-01   0.00000000E+00   0.88384320E+00   0.91077370E+00   0.91077370E+00   0.00000000E+00
  -0.15280560E+00   0.92819240E+00   0.12510450E+00  -0.41605740E-01   0.00000000E+00   0.88320860E+00   0.91026950E+00   0.91026950E+00   0.00000000E+00
  -0.15270480E+00   0.92779250E+00   0.12581690E+00  -0.41852160E-01   0.00000000E+00   0.88257440E+00   0.90976550E+00   0.90976550E+00   0.00000000E+00
  -0.15260420E+00   0.92739270E+00   0.12652920E+00  -0.42098650E-01   0.00000000E+00   0.88194070E+00   0.90926170E+00   0.90926170E+00   0.00000000E+00
  -0.15250350E+00   0.92699310E+00   0.12724140E+00  -0.42345210E-01   0.00000000E+00   0.88130740E+00   0.90875800E+00   0.90875800E+00   0.00000000E+00
  -0.15240280E+00   0.92659370E+00   0.12795340E+00  -0.42591830E-01   0.00000000E+00   0.88067460E+00   0.90825450E+00   0.90825450E+00   0.00000000E+00
  -0.15230220E+00   0.92619440E+00   0.12866530E+00  -0.42838530E-01   0.00000000E+00   0.88004220E+00   0.90775120E+00   0.90775120E+00   0.00000000E+00
  -0.15220160E+00   0.92579530E+00   0.12937710E+00  -0.43085290E-01   0.00000000E+00   0.87941030E+00   0.90724800E+00   0.90724800E+00   0.00000000E+00
  -0.15210100E+00   0.92539640E+00   0.13008880E+00  -0.43332130E-01   0.00000000E+00   0.87877890E+00   0.90674500E+00   0.90674500E+00   0.00000000E+00
  -0.15200040E+00   0.92499770E+00   0.13080030E+00  -0.43579030E-01   0.00000000E+00   0.87814790E+00   0.90624210E+00   0.90624210E+00   0.00000000E+00
  -0.15189980E+00   0.92459910E+00   0.13151170E+00  -0.43826000E-01   0.00000000E+00   0.87751730E+00   0.90573950E+00   0.90573950E+00   0.00000000E+00
  -0.15179930E+00   0.92420070E+00   0.13222300E+00  -0.44073040E-01   0.00000000E+00   0.87688720E+00   0.90523690E+00   0.90523690E+00   0.00000000E+00
  -0.15169870E+00   0.92380250E+00   0.13293410E+00  -0.44320150E-01   0.00000000E+00   0.87625760E+00   0.90473460E+00   0.90473460E+00   0.00000000E+00
  -0.15159820E+00   0.92340440E+00   0.13364510E+00  -0.44567330E-01   0.00000000E+00   0.87562840E+00   0.90423240E+00   0.90423240E+00   0.00000000E+00
  -0.15149770E+00   0.92300650E+00   0.13435600E+00  -0.44814580E-01   0.00000000E+00   0.87499960E+00   0.90373040E+00   0.90373040E+00   0.00000000E+00
  -0.15139730E+00   0.92260880E+00   0.13506680E+00  -0.45061900E-01   0.00000000E+00   0.87437140E+00   0.90322850E+00   0.90322850E+00   0.00000000E+00
  -0.15129680E+00   0.92221130E+00   0.13577740E+00  -0.45309290E-01   0.00000000E+00   0.87374350E+00   0.90272680E+00   0.90272680E+00   0.00000000E+00
  -0.15119630E+00   0.92181390E+00   0.13648800E+00  -0.45556750E-01   0.00000000E+00   0.87311610E+00   0.90222530E+00   0.90222530E+00   0.00000000E+00
  -0.15109590E+00   0.92141670E+00   0.13719830E+00  -0.45804280E-01   0.00000000E+00   0.87248920E+00   0.90172400E+00   0.90172400E+00   0.00000000E+00
  -0.15099550E+00   0.92101970E+00   0.13790860E+00  -0.46051880E-01   0.00000000E+00   0.87186270E+00   0.90122280E+00   0.90122280E+00   0.00000000E+00
  -0.15089510E+00   0.92062280E+00   0.13861870E+00  -0.46299540E-01   0.00000000E+00   0.87123670E+00   0.90072170E+00   0.90072170E+00   0.00000000E+00
  -0.15079480E+00   0.92022610E+00   0.13932870E+00  -0.46547280E-01   0.00000000E+00   0.87061110E+00   0.90022080E+00   0.90022080E+00   0.00000000E+00
  -0.15069440E+00   0.91982960E+00   0.14003860E+00  -0.46795090E-01   0.00000000E+00   0.86998590E+00   0.89972010E+00   0.89972010E+00   0.00000000E+00
  -0.15059410E+00   0.91943330E+00   0.14074840E+00  -0.47042970E-01   0.00000000E+00   0.86936130E+00   0.89921960E+00   0.89921960E+00   0.00000000E+00
  -0.15049370E+00   0.91903710E+00   0.14145800E+00  -0.47290910E-01   0.00000000E+00   0.86873700E+00   0.89871920E+00   0.89871920E+00   0.00000000E+00
  -0.15039340E+00   0.91864110E+00   0.14216750E+00  -0.47538930E-01   0.00000000E+00   0.86811320E+00   0.89821900E+00   0.89821900E+00   0.00000000E+00
  -0.15029320E+00   0.91824530E+00   0.14287690E+00  -0.47787020E-01   0.00000000E+00   0.86748990E+00   0.89771900E+00   0.89771900E+00   0.00000000E+00
  -0.15019290E+00   0.91784960E+00   0.14358610E+00  -0.48035180E-01   0.00000000E+00   0.86686700E+00   0.89721910E+00   0.89721910E+00   0.00000000E+00
  -0.15009270E+00   0.91745410E+00   0.14429530E+00  -0.48283400E-01   0.00000000E+00   0.86624450E+00   0.89671930E+00   0.89671930E+00   0.00000000E+00
  -0.14999240E+00   0.91705880E+00   0.14500430E+00  -0.48531700E-01   0.00000000E+00   0.86562250E+00   0.89621980E+00   0.89621980E+00   0.00000000E+00
  -0.14989220E+00   0.91666370E+00   0.14571310E+00  -0.48780070E-01   0.00000000E+00   0.86500100E+00   0.89572040E+00   0.89572040E+00   0.00000000E+00
  -0.14979200E+00   0.91626870E+00   0.14642190E+00  -0.49028510E-01   0.00000000E+00   0.86437990E+00   0.89522110E+00   0.89522110E+00   0.00000000E+00
  -0.14969180E+00   0.91587390E+00   0.14713050E+00  -0.49277020E-01   0.00000000E+00   0.86375920E+00   0.89472210E+00   0.89472210E+00   0.00000000E+00
  -0.14959170E+00   0.91547920E+00   0.14783900E+00  -0.49525600E-01   0.00000000E+00   0.86313900E+00   0.89422320E+00   0.89422320E+00   0.00000000E+00
  -0.14949150E+00   0.91508480E+00   0.14854730E+00  -0.49774250E-01   0.00000000E+00   0.86251920E+00   0.89372440E+00   0.89372440E+00   0.00000000E+00
  -0.14939140E+00   0.91469050E+00   0.14925560E+00  -0.50022970E-01   0.00000000E+00   0.86189990E+00   0.89322580E+00   0.89322580E+00   0.00000000E+00
  -0.14929130E+00   0.91429630E+00   0.14996370E+00  -0.50271760E-01   0.00000000E+00   0.86128100E+00   0.89272740E+00   0.89272740E+00   0.00000000E+00
  -0.14919120E+00   0.91390240E+00   0.15067170E+00  -0.50520620E-01   0.00000000E+00   0.86066260E+00   0.89222910E+00   0.89222910E+00   0.00000000E+00
  -0.14909110E+00   0.91350860E+00   0.15137950E+00  -0.50769550E-01   0.00000000E+00   0.86004460E+00   0.89173100E+00   0.89173100E+00   0.00000000E+00
  -0.14899110E+00   0.91311500E+00   0.15208730E+00  -0.51018550E-01   0.00000000E+00   0.85942700E+00   0.89123310E+00   0.89123310E+00   0.00000000E+00
  -0.14889110E+00   0.91272150E+00   0.15279490E+00  -0.51267620E-01   0.00000000E+00   0.85880990E+00   0.89073530E+00   0.89073530E+00   0.00000000E+00
  -0.14879100E+00   0.91232820E+00   0.15350230E+00  -0.51516770E-01   0.00000000E+00   0.85819320E+00   0.89023770E+00   0.89023770E+00   0.00000000E+00
  -0.14869100E+00   0.91193510E+00   0.15420970E+00  -0.51765980E-01   0.00000000E+00   0.85757700E+00   0.88974030E+00   0.88974030E+00   0.00000000E+00
  -0.14859010E+00   0.91153820E+00   0.15492410E+00  -0.52017790E-01   0.00000000E+00   0.85695500E+00   0.88923800E+00   0.88923800E+00   0.00000000E+00
  -0.14849010E+00   0.91114540E+00   0.15563120E+00  -0.52267140E-01   0.00000000E+00   0.85633970E+00   0.88874080E+00   0.88874080E+00   0.00000000E+00
  -0.14839010E+00   0.91075280E+00   0.15633810E+00  -0.52516570E-01   0.00000000E+00   0.85572480E+00   0.88824390E+00   0.88824390E+00   0.00000000E+00
  -0.14828920E+00   0.91035640E+00   0.15705210E+00  -0.52768590E-01   0.00000000E+00   0.85510420E+00   0.88774200E+00   0.88774200E+00   0.00000000E+00
  -0.14818830E+00   0.90996020E+00   0.15776600E+00  -0.53020680E-01   0.00000000E+00   0.85448390E+00   0.88724040E+00   0.88724040E+00   0.00000000E+00
  -0.14808740E+00   0.90956420E+00   0.15847970E+00  -0.53272850E-01   0.00000000E+00   0.85386420E+00   0.88673890E+00   0.88673890E+00   0.00000000E+00
  -0.14798650E+00   0.90916830E+00   0.15919330E+00  -0.53525080E-01   0.00000000E+00   0.85324490E+00   0.88623760E+00   0.88623760E+00   0.00000000E+00
  -0.14788560E+00   0.90877260E+00   0.15990680E+00  -0.53777390E-01   0.00000000E+00   0.85262600E+00   0.88573640E+00   0.88573640E+00   0.00000000E+00
  -0.14778480E+00   0.90837700E+00   0.16062010E+00  -0.54029780E-01   0.00000000E+00   0.85200760E+00   0.88523540E+00   0.88523540E+00   0.00000000E+00
  -0.14768390E+00   0.90798170E+00   0.16133340E+00  -0.54282230E-01   0.00000000E+00   0.85138970E+00   0.88473460E+00   0.88473460E+00   0.00000000E+00
  -0.14758310E+00   0.90758650E+00   0.16204640E+00  -0.54534760E-01   0.00000000E+00   0.85077220E+00   0.88423390E+00   0.88423390E+00   0.00000000E+00
  -0.14748230E+00   0.90719150E+00   0.16275940E+00  -0.54787360E-01   0.00000000E+00   0.85015510E+00   0.88373340E+00   0.88373340E+00   0.00000000E+00
  -0.14738160E+00   0.90679660E+00   0.16347220E+00  -0.55040030E-01   0.00000000E+00   0.84953850E+00   0.88323310E+00   0.88323310E+00   0.00000000E+00
  -0.14728080E+00   0.90640200E+00   0.16418490E+00  -0.55292780E-01   0.00000000E+00   0.84892230E+00   0.88273290E+00   0.88273290E+00   0.00000000E+00
  -0.14718010E+00   0.90600750E+00   0.16489750E+00  -0.55545600E-01   0.00000000E+00   0.84830660E+00   0.88223290E+00   0.88223290E+00   0.00000000E+00
  -0.14707930E+00   0.90561310E+00   0.16561000E+00  -0.55798490E-01   0.00000000E+00   0.84769130E+00   0.88173300E+00   0.88173300E+00   0.00000000E+00
  -0.14697860E+00   0.90521900E+00   0.16632230E+00  -0.56051460E-01   0.00000000E+00   0.84707650E+00   0.88123330E+00   0.88123330E+00   0.00000000E+00
  -0.14687790E+00   0.90482500E+00   0.16703450E+00  -0.56304500E-01   0.00000000E+00   0.84646210E+00   0.88073380E+00   0.88073380E+00   0.00000000E+00
  -0.14677730E+00   0.90443120E+00   0.16774650E+00  -0.56557610E-01   0.00000000E+00   0.84584820E+00   0.88023440E+00   0.88023440E+00   0.00000000E+00
  -0.14667660E+00   0.90403750E+00   0.16845850E+00  -0.56810790E-01   0.00000000E+00   0.84523470E+00   0.87973520E+00   0.87973520E+00   0.00000000E+00
  -0.14657600E+00   0.90364400E+00   0.16917030E+00  -0.57064050E-01   0.00000000E+00   0.84462170E+00   0.87923620E+00   0.87923620E+00   0.00000000E+00
  -0.14647540E+00   0.90325070E+00   0.16988190E+00  -0.57317380E-01   0.00000000E+00   0.84400910E+00   0.87873730E+00   0.87873730E+00   0.00000000E+00
  -0.14637480E+00   0.90285760E+00   0.17059350E+00  -0.57570790E-01   0.00000000E+00   0.84339690E+00   0.87823860E+00   0.87823860E+00   0.00000000E+00
  -0.14627420E+00   0.90246470E+00   0.17130490E+00  -0.57824270E-01   0.00000000E+00   0.84278520E+00   0.87774000E+00   0.87774000E+00   0.00000000E+00
  -0.14617360E+00   0.90207190E+00   0.17201620E+00  -0.58077820E-01   0.00000000E+00   0.84217390E+00   0.87724160E+00   0.87724160E+00   0.00000000E+00
  -0.14607310E+00   0.90167920E+00   0.17272740E+00  -0.58331450E-01   0.00000000E+00   0.84156310E+00   0.87674340E+00   0.87674340E+00   0.00000000E+00
  -0.14597260E+00   0.90128680E+00   0.17343840E+00  -0.58585150E-01   0.00000000E+00   0.84095270E+00   0.87624540E+00   0.87624540E+00   0.00000000E+00
  -0.14587200E+00   0.90089450E+00   0.17414930E+00  -0.58838920E-01   0.00000000E+00   0.84034280E+00   0.87574750E+00   0.87574750E+00   0.00000000E+00
  -0.14577160E+00   0.90050240E+00   0.17486010E+00  -0.59092760E-01   0.00000000E+00   0.83973330E+00   0.87524970E+00   0.87524970E+00   0.00000000E+00
  -0.14567110E+00   0.90011050E+00   0.17557070E+00  -0.59346680E-01   0.00000000E+00   0.83912420E+00   0.87475210E+00   0.87475210E+00   0.00000000E+00
  -0.14557060E+00   0.89971870E+00   0.17628130E+00  -0.59600680E-01   0.00000000E+00   0.83851560E+00   0.87425470E+00   0.87425470E+00   0.00000000E+00
  -0.14547020E+00   0.89932710E+00   0.17699170E+00  -0.59854750E-01   0.00000000E+00   0.83790740E+00   0.87375750E+00   0.87375750E+00   0.00000000E+00
  -0.14536980E+00   0.89893570E+00   0.17770190E+00  -0.60108890E-01   0.00000000E+00   0.83729970E+00   0.87326040E+00   0.87326040E+00   0.00000000E+00
  -0.14526940E+00   0.89854450E+00   0.17841210E+00  -0.60363100E-01   0.00000000E+00   0.83669240E+00   0.87276340E+00   0.87276340E+00   0.00000000E+00
  -0.14516900E+00   0.89815340E+00   0.17912210E+00  -0.60617390E-01   0.00000000E+00   0.83608560E+00   0.87226670E+00   0.87226670E+00   0.00000000E+00
  -0.14506860E+00   0.89776250E+00   0.17983200E+00  -0.60871760E-01   0.00000000E+00   0.83547920E+00   0.87177010E+00   0.87177010E+00   0.00000000E+00
  -0.14496830E+00   0.89737170E+00   0.18054170E+00  -0.61126200E-01   0.00000000E+00   0.83487320E+00   0.87127360E+00   0.87127360E+00   0.00000000E+00
  -0.14486790E+00   0.89698110E+00   0.18125130E+00  -0.61380710E-01   0.00000000E+00   0.83426770E+00   0.87077730E+00   0.87077730E+00   0.00000000E+00
  -0.14476760E+00   0.89659070E+00   0.18196080E+00  -0.61635290E-01   0.00000000E+00   0.83366260E+00   0.87028120E+00   0.87028120E+00   0.00000000E+00
  -0.14466730E+00   0.89620050E+00   0.18267020E+00  -0.61889950E-01   0.00000000E+00   0.83305790E+00   0.86978520E+00   0.86978520E+00   0.00000000E+00
  -0.14456710E+00   0.89581040E+00   0.18337950E+00  -0.62144690E-01   0.00000000E+00   0.83245370E+00   0.86928940E+00   0.86928940E+00   0.00000000E+00
  -0.14446680E+00   0.89542060E+00   0.18408860E+00  -0.62399500E-01   0.00000000E+00   0.83184990E+00   0.86879380E+00   0.86879380E+00   0.00000000E+00
  -0.14436660E+00   0.89503080E+00   0.18479760E+00  -0.62654380E-01   0.00000000E+00   0.83124660E+00   0.86829830E+00   0.86829830E+00   0.00000000E+00
  -0.14426630E+00   0.89464130E+00   0.18550640E+00  -0.62909340E-01   0.00000000E+00   0.83064370E+00   0.86780300E+00   0.86780300E+00   0.00000000E+00
  -0.14416610E+00   0.89425190E+00   0.18621520E+00  -0.63164370E-01   0.00000000E+00   0.83004120E+00   0.86730780E+00   0.86730780E+00   0.00000000E+00
  -0.14406590E+00   0.89386270E+00   0.18692380E+00  -0.63419480E-01   0.00000000E+00   0.82943920E+00   0.86681280E+00   0.86681280E+00   0.00000000E+00
  -0.14396580E+00   0.89347360E+00   0.18763230E+00  -0.63674660E-01   0.00000000E+00   0.82883760E+00   0.86631790E+00   0.86631790E+00   0.00000000E+00
  -0.14386560E+00   0.89308480E+00   0.18834060E+00  -0.63929920E-01   0.00000000E+00   0.82823650E+00   0.86582330E+00   0.86582330E+00   0.00000000E+00
  -0.14376550E+00   0.89269610E+00   0.18904880E+00  -0.64185250E-01   0.00000000E+00   0.82763570E+00   0.86532870E+00   0.86532870E+00   0.00000000E+00
  -0.14366540E+00   0.89230750E+00   0.18975690E+00  -0.64440650E-01   0.00000000E+00   0.82703550E+00   0.86483440E+00   0.86483440E+00   0.00000000E+00
  -0.14356530E+00   0.89191920E+00   0.19046490E+00  -0.64696130E-01   0.00000000E+00   0.82643560E+00   0.86434020E+00   0.86434020E+00   0.00000000E+00
  -0.14346520E+00   0.89153100E+00   0.19117270E+00  -0.64951690E-01   0.00000000E+00   0.82583620E+00   0.86384610E+00   0.86384610E+00   0.00000000E+00
  -0.14336510E+00   0.89114290E+00   0.19188040E+00  -0.65207320E-01   0.00000000E+00   0.82523720E+00   0.86335220E+00   0.86335220E+00   0.00000000E+00
  -0.14326510E+00   0.89075510E+00   0.19258800E+00  -0.65463030E-01   0.00000000E+00   0.82463870E+00   0.86285850E+00   0.86285850E+00   0.00000000E+00
  -0.14316510E+00   0.89036740E+00   0.19329550E+00  -0.65718810E-01   0.00000000E+00   0.82404060E+00   0.86236490E+00   0.86236490E+00   0.00000000E+00
  -0.14306510E+00   0.88997980E+00   0.19400280E+00  -0.65974660E-01   0.00000000E+00   0.82344290E+00   0.86187150E+00   0.86187150E+00   0.00000000E+00
  -0.14296510E+00   0.88959250E+00   0.19471000E+00  -0.66230590E-01   0.00000000E+00   0.82284570E+00   0.86137820E+00   0.86137820E+00   0.00000000E+00
  -0.14286510E+00   0.88920530E+00   0.19541710E+00  -0.66486600E-01   0.00000000E+00   0.82224890E+00   0.86088520E+00   0.86088520E+00   0.00000000E+00
  -0.14276510E+00   0.88881830E+00   0.19612400E+00  -0.66742680E-01   0.00000000E+00   0.82165250E+00   0.86039220E+00   0.86039220E+00   0.00000000E+00
  -0.14266420E+00   0.88842760E+00   0.19683790E+00  -0.67001400E-01   0.00000000E+00   0.82105060E+00   0.85989450E+00   0.85989450E+00   0.00000000E+00
  -0.14256330E+00   0.88803700E+00   0.19755170E+00  -0.67260190E-01   0.00000000E+00   0.82044910E+00   0.85939700E+00   0.85939700E+00   0.00000000E+00
  -0.14246240E+00   0.88764670E+00   0.19826530E+00  -0.67519060E-01   0.00000000E+00   0.81984810E+00   0.85889960E+00   0.85889960E+00   0.00000000E+00
  -0.14236150E+00   0.88725650E+00   0.19897880E+00  -0.67778010E-01   0.00000000E+00   0.81924760E+00   0.85840240E+00   0.85840240E+00   0.00000000E+00
  -0.14226060E+00   0.88686640E+00   0.19969220E+00  -0.68037040E-01   0.00000000E+00   0.81864740E+00   0.85790530E+00   0.85790530E+00   0.00000000E+00
  -0.14215980E+00   0.88647660E+00   0.20040540E+00  -0.68296140E-01   0.00000000E+00   0.81804770E+00   0.85740840E+00   0.85740840E+00   0.00000000E+00
  -0.14205890E+00   0.88608690E+00   0.20111850E+00  -0.68555320E-01   0.00000000E+00   0.81744850E+00   0.85691170E+00   0.85691170E+00   0.00000000E+00
  -0.14195810E+00   0.88569740E+00   0.20183150E+00  -0.68814580E-01   0.00000000E+00   0.81684960E+00   0.85641510E+00   0.85641510E+00   0.00000000E+00
  -0.14185730E+00   0.88530800E+00   0.20254440E+00  -0.69073920E-01   0.00000000E+00   0.81625130E+00   0.85591870E+00   0.85591870E+00   0.00000000E+00
  -0.14175660E+00   0.88491880E+00   0.20325710E+00  -0.69333330E-01   0.00000000E+00   0.81565330E+00   0.85542240E+00   0.85542240E+00   0.00000000E+00
  -0.14165580E+00   0.88452980E+00   0.20396970E+00  -0.69592820E-01   0.00000000E+00   0.81505580E+00   0.85492630E+00   0.85492630E+00   0.00000000E+00
  -0.14155510E+00   0.88414100E+00   0.20468210E+00  -0.69852390E-01   0.00000000E+00   0.81445880E+00   0.85443040E+00   0.85443040E+00   0.00000000E+00
  -0.14145440E+00   0.88375230E+00   0.20539450E+00  -0.70112030E-01   0.00000000E+00   0.81386210E+00   0.85393460E+00   0.85393460E+00   0.00000000E+00
  -0.14135360E+00   0.88336390E+00   0.20610670E+00  -0.70371750E-01   0.00000000E+00   0.81326590E+00   0.85343900E+00   0.85343900E+00   0.00000000E+00
  -0.14125300E+00   0.88297550E+00   0.20681870E+00  -0.70631550E-01   0.00000000E+00   0.81267020E+00   0.85294360E+00   0.85294360E+00   0.00000000E+00
